fake_key,real_key,fake_path,real_path,ssim,lpips
04131_00440_00,04131_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04131_00440_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04131_00.jpg,0.8657090661587832,0.12696953117847443
04133_10470_00,04133_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04133_10470_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04133_00.jpg,0.7801290246497136,0.2273605763912201
04136_00939_00,04136_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04136_00939_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04136_00.jpg,0.8691189381291716,0.10735541582107544
04137_06563_00,04137_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04137_06563_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04137_00.jpg,0.8463148690057652,0.1527576744556427
04143_05230_00,04143_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04143_05230_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04143_00.jpg,0.812818961847595,0.18087881803512573
04163_10819_00,04163_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04163_10819_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04163_00.jpg,0.8275050103819822,0.27662667632102966
04176_01827_00,04176_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04176_01827_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04176_00.jpg,0.800470569745066,0.2546810209751129
04191_00739_00,04191_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04191_00739_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04191_00.jpg,0.7124505292853115,0.29234978556632996
04197_11307_00,04197_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04197_11307_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04197_00.jpg,0.7750168226263439,0.22742493450641632
04215_03579_00,04215_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04215_03579_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04215_00.jpg,0.7657122863169586,0.24260146915912628
04235_01320_00,04235_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04235_01320_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04235_00.jpg,0.8216654329501266,0.17766976356506348
04240_12275_00,04240_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04240_12275_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04240_00.jpg,0.8540498260540074,0.15466073155403137
04260_00789_00,04260_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04260_00789_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04260_00.jpg,0.7836316263705632,0.24455393850803375
04269_12171_00,04269_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04269_12171_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04269_00.jpg,0.8748723127353527,0.19057931005954742
04275_12710_00,04275_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04275_12710_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04275_00.jpg,0.7664932474226064,0.22099068760871887
04290_00176_00,04290_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04290_00176_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04290_00.jpg,0.8102277043071157,0.22070761024951935
04293_14571_00,04293_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04293_14571_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04293_00.jpg,0.744754214037956,0.33335795998573303
04298_03534_00,04298_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04298_03534_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04298_00.jpg,0.8781731352715646,0.20484298467636108
04307_10223_00,04307_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04307_10223_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04307_00.jpg,0.8664997920014158,0.15506446361541748
04312_13947_00,04312_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04312_13947_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04312_00.jpg,0.7907093861821797,0.22434334456920624
04313_08032_00,04313_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04313_08032_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04313_00.jpg,0.7914449025264317,0.2272590547800064
04318_02619_00,04318_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04318_02619_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04318_00.jpg,0.8901700108253183,0.16480761766433716
04330_13589_00,04330_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04330_13589_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04330_00.jpg,0.9084012688713092,0.11796315014362335
04335_11472_00,04335_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04335_11472_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04335_00.jpg,0.815295832724329,0.20249557495117188
04339_09616_00,04339_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04339_09616_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04339_00.jpg,0.8860465992958156,0.16444514691829681
04342_06939_00,04342_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04342_06939_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04342_00.jpg,0.8034103619172032,0.19504722952842712
04351_06420_00,04351_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04351_06420_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04351_00.jpg,0.8777953674517992,0.1333126425743103
04376_09824_00,04376_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04376_09824_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04376_00.jpg,0.761497668055782,0.24618518352508545
04392_01172_00,04392_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04392_01172_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04392_00.jpg,0.7890391938314537,0.2086583971977234
04393_08581_00,04393_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04393_08581_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04393_00.jpg,0.802571799083046,0.2668765187263489
04395_07884_00,04395_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04395_07884_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04395_00.jpg,0.8876076285698505,0.1646054983139038
04405_08839_00,04405_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04405_08839_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04405_00.jpg,0.8374883853853338,0.20268580317497253
04430_06452_00,04430_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04430_06452_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04430_00.jpg,0.7082262562845921,0.2678138315677643
04432_11715_00,04432_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04432_11715_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04432_00.jpg,0.8055045316930092,0.2741815745830536
04449_00291_00,04449_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04449_00291_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04449_00.jpg,0.7260249951711414,0.2810311019420624
04450_10760_00,04450_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04450_10760_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04450_00.jpg,0.8173960358574965,0.19168445467948914
04452_08378_00,04452_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04452_08378_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04452_00.jpg,0.8459574825613849,0.24559451639652252
04469_10560_00,04469_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04469_10560_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04469_00.jpg,0.7917687144513742,0.25354379415512085
04471_11706_00,04471_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04471_11706_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04471_00.jpg,0.7222669129474014,0.3489435315132141
04488_00599_00,04488_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04488_00599_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04488_00.jpg,0.8034696590807376,0.23045586049556732
04493_06961_00,04493_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04493_06961_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04493_00.jpg,0.8415995879268756,0.217421293258667
04499_05022_00,04499_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04499_05022_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04499_00.jpg,0.8652014475276112,0.2316390722990036
04514_06442_00,04514_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04514_06442_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04514_00.jpg,0.7468796267768592,0.2343774139881134
04517_04518_00,04517_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04517_04518_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04517_00.jpg,0.9206875241129677,0.10585533827543259
04518_08943_00,04518_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04518_08943_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04518_00.jpg,0.8602603152305868,0.17529799044132233
04523_08875_00,04523_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04523_08875_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04523_00.jpg,0.8485149410151153,0.14719638228416443
04528_08952_00,04528_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04528_08952_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04528_00.jpg,0.9128463124491392,0.15343132615089417
04545_12186_00,04545_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04545_12186_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04545_00.jpg,0.6314117173483601,0.38233280181884766
04557_08432_00,04557_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04557_08432_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04557_00.jpg,0.8425305320097592,0.1664387732744217
04559_09807_00,04559_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04559_09807_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04559_00.jpg,0.8513556141460045,0.1309233158826828
04561_13488_00,04561_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04561_13488_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04561_00.jpg,0.8927573734465223,0.14737644791603088
04562_12325_00,04562_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04562_12325_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04562_00.jpg,0.7404260343520268,0.2702934741973877
04564_00832_00,04564_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04564_00832_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04564_00.jpg,0.7113132917990977,0.33773335814476013
04574_10330_00,04574_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04574_10330_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04574_00.jpg,0.8145030143383503,0.214488685131073
04579_11742_00,04579_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04579_11742_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04579_00.jpg,0.7379513433916606,0.25409576296806335
04581_00458_00,04581_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04581_00458_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04581_00.jpg,0.8326222909026276,0.16103431582450867
04582_13844_00,04582_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04582_13844_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04582_00.jpg,0.8474607010824297,0.2679117023944855
04584_02184_00,04584_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04584_02184_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04584_00.jpg,0.8588187238980073,0.13367792963981628
04596_13204_00,04596_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04596_13204_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04596_00.jpg,0.8227947576733842,0.24156242609024048
04597_01745_00,04597_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04597_01745_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04597_00.jpg,0.7497703927848786,0.31413009762763977
04611_04630_00,04611_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04611_04630_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04611_00.jpg,0.6051409140656205,0.5173231363296509
04614_14471_00,04614_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04614_14471_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04614_00.jpg,0.7423944717027808,0.24461394548416138
04615_07454_00,04615_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04615_07454_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04615_00.jpg,0.7358401366722669,0.31919029355049133
04630_11182_00,04630_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04630_11182_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04630_00.jpg,0.8515526370044952,0.16607336699962616
04632_07085_00,04632_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04632_07085_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04632_00.jpg,0.85036490733999,0.16288912296295166
04637_12220_00,04637_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04637_12220_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04637_00.jpg,0.8439329989978773,0.15909750759601593
04639_03909_00,04639_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04639_03909_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04639_00.jpg,0.8685960710915112,0.11137433350086212
04641_03906_00,04641_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04641_03906_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04641_00.jpg,0.7132340524678042,0.31477901339530945
04651_14439_00,04651_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04651_14439_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04651_00.jpg,0.8139869775276335,0.22673463821411133
04652_07435_00,04652_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04652_07435_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04652_00.jpg,0.851346980907894,0.18587945401668549
04661_04191_00,04661_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04661_04191_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04661_00.jpg,0.8650919272335466,0.1576433777809143
04662_10993_00,04662_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04662_10993_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04662_00.jpg,0.7902777683945232,0.2722070515155792
04664_08278_00,04664_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04664_08278_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04664_00.jpg,0.8556811722284182,0.23006673157215118
04666_02915_00,04666_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04666_02915_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04666_00.jpg,0.7250601581836619,0.31079113483428955
04672_09895_00,04672_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04672_09895_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04672_00.jpg,0.7627599153918493,0.28604504466056824
04680_10458_00,04680_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04680_10458_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04680_00.jpg,0.7340636809851914,0.2876281440258026
04681_09253_00,04681_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04681_09253_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04681_00.jpg,0.6822540305023223,0.3749313950538635
04694_00916_00,04694_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04694_00916_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04694_00.jpg,0.8307330715714255,0.17455744743347168
04699_14024_00,04699_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04699_14024_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04699_00.jpg,0.7749489534529422,0.1996961534023285
04700_04896_00,04700_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04700_04896_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04700_00.jpg,0.8228690184106027,0.17709024250507355
04707_14384_00,04707_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04707_14384_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04707_00.jpg,0.7203771011098716,0.2676430642604828
04714_01961_00,04714_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04714_01961_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04714_00.jpg,0.888015027830113,0.08830108493566513
04718_10292_00,04718_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04718_10292_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04718_00.jpg,0.7886970966835217,0.23589543998241425
04719_06226_00,04719_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04719_06226_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04719_00.jpg,0.8118099248845296,0.25880175828933716
04743_00504_00,04743_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04743_00504_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04743_00.jpg,0.8601664871026679,0.1286296844482422
04766_07593_00,04766_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04766_07593_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04766_00.jpg,0.8482479884338913,0.17093998193740845
04783_01248_00,04783_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04783_01248_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04783_00.jpg,0.8858686821248648,0.18661978840827942
04792_03913_00,04792_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04792_03913_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04792_00.jpg,0.671337083097996,0.3091493546962738
04793_11626_00,04793_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04793_11626_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04793_00.jpg,0.813456942214434,0.17361454665660858
04795_10548_00,04795_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04795_10548_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04795_00.jpg,0.8091280858457773,0.1844239979982376
04796_03791_00,04796_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04796_03791_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04796_00.jpg,0.8135375271989896,0.18285530805587769
04815_02336_00,04815_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04815_02336_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04815_00.jpg,0.8360417404496986,0.16235139966011047
04818_04143_00,04818_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04818_04143_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04818_00.jpg,0.7870975144907443,0.22732190787792206
04825_12137_00,04825_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04825_12137_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04825_00.jpg,0.7853935782244759,0.2698444724082947
04836_00502_00,04836_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04836_00502_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04836_00.jpg,0.8850546566194604,0.15564674139022827
04847_03408_00,04847_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04847_03408_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04847_00.jpg,0.8677419760636171,0.16105642914772034
04852_09018_00,04852_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04852_09018_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04852_00.jpg,0.7195814815798377,0.3011831045150757
04859_09802_00,04859_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04859_09802_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04859_00.jpg,0.8652844281485214,0.12122169137001038
04892_07531_00,04892_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04892_07531_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04892_00.jpg,0.6909213146368006,0.2954612672328949
04893_10432_00,04893_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04893_10432_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04893_00.jpg,0.6490837462153652,0.35304126143455505
04896_07361_00,04896_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04896_07361_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04896_00.jpg,0.7596742105093751,0.2439287304878235
04908_09251_00,04908_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04908_09251_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04908_00.jpg,0.6704072484666167,0.2993525266647339
04912_06647_00,04912_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04912_06647_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04912_00.jpg,0.8995568034749007,0.20818264782428741
04913_01936_00,04913_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04913_01936_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04913_00.jpg,0.7900755402181773,0.21877209842205048
04931_13532_00,04931_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04931_13532_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04931_00.jpg,0.7940081573933,0.23311492800712585
04944_04662_00,04944_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04944_04662_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04944_00.jpg,0.7933066645711585,0.19452907145023346
04946_12489_00,04946_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04946_12489_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04946_00.jpg,0.8308050333476787,0.17419947683811188
04957_04523_00,04957_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04957_04523_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04957_00.jpg,0.8078559671649864,0.18870948255062103
04961_01201_00,04961_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04961_01201_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04961_00.jpg,0.7687235637672737,0.23981167376041412
04963_01188_00,04963_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04963_01188_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04963_00.jpg,0.7991844653294528,0.16708625853061676
04972_05205_00,04972_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04972_05205_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04972_00.jpg,0.7451594415988446,0.26509571075439453
04987_01624_00,04987_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04987_01624_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04987_00.jpg,0.8773939636428949,0.16601254045963287
04992_14179_00,04992_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\04992_14179_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\04992_00.jpg,0.8280402192470095,0.1979157030582428
05006_11001_00,05006_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\05006_11001_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\05006_00.jpg,0.7896792567788659,0.2690636217594147
05010_13008_00,05010_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\05010_13008_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\05010_00.jpg,0.9115540042361391,0.14807990193367004
05022_14006_00,05022_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\05022_14006_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\05022_00.jpg,0.8367477149144408,0.17226654291152954
05032_00627_00,05032_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\05032_00627_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\05032_00.jpg,0.8641054960697291,0.16165907680988312
05052_02727_00,05052_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\05052_02727_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\05052_00.jpg,0.7417101668573268,0.24499404430389404
05056_01622_00,05056_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\05056_01622_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\05056_00.jpg,0.831377524778438,0.16923128068447113
05066_00158_00,05066_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\05066_00158_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\05066_00.jpg,0.827558312991331,0.20037797093391418
05074_14112_00,05074_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\05074_14112_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\05074_00.jpg,0.8577563045937714,0.17112992703914642
05087_12544_00,05087_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\05087_12544_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\05087_00.jpg,0.7218371844505894,0.26617491245269775
05094_07148_00,05094_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\05094_07148_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\05094_00.jpg,0.8097516881374337,0.18826529383659363
05101_10513_00,05101_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\05101_10513_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\05101_00.jpg,0.8291748327683823,0.15706121921539307
05104_01645_00,05104_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\05104_01645_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\05104_00.jpg,0.828718654044744,0.2126559168100357
05105_05546_00,05105_00,D:\Mohoshin thesis\VTON-HD-full\results\alias_final\05105_05546_00.jpg,D:\Mohoshin thesis\VTON-HD-full\datasets\test\image\05105_00.jpg,0.7428031913633761,0.32291755080223083
